"id";"name";"brand";"category";"ref";"price";"cost";"sizes";"image";"color";"stock";"note";"source"
"14749";"NIKE ZOOM";"";"";"";"80000";"0";"80,000,2874,40,41,42";"IMG-20260116-WA0141.jpg";"";"0";"";"SUMBAWA"
"14750";"NIKE ZOOM";"";"";"";"80000";"0";"36-39";"IMG-20260116-WA0149.jpg";"";"0";"";"SUMBAWA"
"14751";"NIKE ZOOM";"";"";"";"80000";"0";"36-39";"IMG-20260116-WA0148.jpg";"";"0";"";"SUMBAWA"
"14752";"NIKE ZOOM";"";"";"";"80000";"0";"40-44";"IMG-20260116-WA0142.jpg";"";"0";"";"SUMBAWA"
"14753";"VANS KNU";"";"";"";"75000";"0";"40-44";"IMG-20260116-WA0136.jpg";"";"0";"";"SUMBAWA"
"14754";"CAROLINA HERRERA";"";"";"";"50000";"0";"40-44";"IMG-20260201-WA0142.jpg";"";"0";"";"SUMBAWA"
"14755";"CAROLINA HERRERA";"";"";"";"50000";"0";"40-44";"IMG-20260201-WA0140.jpg";"";"0";"";"SUMBAWA"
"14756";"CAROLINA HERRERA";"";"";"";"50000";"0";"40-44";"IMG-20260201-WA0141.jpg";"";"0";"";"SUMBAWA"
"14757";"CAROLINA HERRERA";"";"";"";"50000";"0";"50";"IMG-20260117-WA0009.jpg";"";"0";"";"SUMBAWA"
"14758";"JORDAN R3 NIO";"";"Nino";"";"50000";"0";"50";"IMG-20260118-WA0273.jpg";"";"0";"";"SUMBAWA"
"14759";"JORDAN R13 NIO";"";"Nino";"";"50000";"0";"13,50,000,2968,28,30,33";"IMG-20260118-WA0266.jpg";"";"0";"";"SUMBAWA"
"14760";"NIKE TN NIO";"";"Nino";"";"50000";"0";"50,000,2829,28,30,31,32";"IMG-20260120-WA0034.jpg";"";"0";"";"SUMBAWA"
"14761";"NIKE TN NIO";"";"Nino";"";"50000";"0";"50";"IMG-20260120-WA0040.jpg";"";"0";"";"SUMBAWA"
"14762";"NIKE TN NIO";"";"Nino";"";"50000";"0";"50";"IMG-20260120-WA0038.jpg";"";"0";"";"SUMBAWA"
"14763";"NIKE TN NIO";"";"Nino";"";"50000";"0";"50";"IMG-20260120-WA0041.jpg";"";"0";"";"SUMBAWA"
"14764";"NIKE TN NIO";"";"Nino";"";"50000";"0";"50";"IMG-20260120-WA0042.jpg";"";"0";"";"SUMBAWA"
"14765";"NIKE TN NIO";"";"Nino";"";"50000";"0";"50,000,2972,29,30,31,32";"IMG-20260120-WA0036.jpg";"";"0";"";"SUMBAWA"
"14766";"NIKE TN NIO";"";"Nino";"";"50000";"0";"50,000,2971,28,29,30,31,32";"IMG-20260120-WA0035.jpg";"";"0";"";"SUMBAWA"
"14767";"NIKE TN NIO";"";"Nino";"";"50000";"0";"50";"IMG-20260120-WA0037.jpg";"";"0";"";"SUMBAWA"
"14768";"VANS KNU";"";"";"";"75000";"0";"75,000,2979,36,38,39";"IMG-20260116-WA0144.jpg";"";"0";"";"SUMBAWA"
"14769";"PUMA CALIFORNIA";"";"";"";"75000";"0";"75";"IMG-20260116-WA0137.jpg";"";"0";"";"SUMBAWA"
"14770";"HUGO BOSS";"";"Hombre";"";"105000";"0";"40";"IMG-20260320-WA0890.jpg";"";"0";"";"SUMBAWA"
"14771";"LECOQ SPORT";"";"Hombre";"";"95000";"0";"40";"IMG-20260320-WA0891.jpg";"";"0";"";"SUMBAWA"
"14772";"ALEXANDER MC QUEEN";"";"Hombre";"";"95000";"0";"40";"IMG-20260320-WA0892.jpg";"";"0";"";"SUMBAWA"
"14773";"ADIDAS BOUNCE";"";"Mujer";"";"105000";"0";"36";"IMG-20260320-WA0893.jpg";"";"0";"";"SUMBAWA"
"14774";"JORDAN";"";"Mujer";"";"90000";"0";"36";"IMG-20260320-WA0894.jpg";"";"0";"";"SUMBAWA"
"14775";"TIMBERLAND";"";"Hombre";"";"110000";"0";"40";"IMG-20260320-WA0895.jpg";"";"0";"";"SUMBAWA"
"14776";"NIKE CONFORT";"";"Mujer";"";"100000";"0";"36";"IMG-20260320-WA0896.jpg";"";"0";"";"SUMBAWA"
"14777";"ADIDAS BOUNCE";"";"Mujer";"";"105000";"0";"36";"IMG-20260320-WA0897.jpg";"";"0";"";"SUMBAWA"
"14778";"ADIDAS BOUNCE";"";"Mujer";"";"105000";"0";"36";"IMG-20260320-WA0898.jpg";"";"0";"";"SUMBAWA"
"14779";"PUMA PARK";"";"Mujer";"";"95000";"0";"36";"IMG-20260320-WA0899.jpg";"";"0";"";"SUMBAWA"
"14780";"PUMA PARK";"";"Mujer";"";"95000";"0";"36";"IMG-20260320-WA0900.jpg";"";"0";"";"SUMBAWA"
"14781";"HUGO BOSS";"";"Hombre";"";"105000";"0";"40";"IMG-20260320-WA0901.jpg";"";"0";"";"SUMBAWA"
"14782";"HUGO BOSS";"";"Hombre";"";"105000";"0";"40";"IMG-20260320-WA0902.jpg";"";"0";"";"SUMBAWA"
"14783";"ADIDAS SAMOA";"";"Hombre";"";"95000";"0";"40";"IMG-20260320-WA0903.jpg";"";"0";"";"SUMBAWA"
"14784";"ADIDAS ADISTAR";"";"Hombre";"";"105000";"0";"40";"IMG-20260320-WA0904.jpg";"";"0";"";"SUMBAWA"
"14785";"SKECHERS MAX";"";"Hombre";"";"105000";"0";"40";"IMG-20260320-WA0905.jpg";"";"0";"";"SUMBAWA"
"14786";"SKECHERS MAX";"";"Hombre";"";"105000";"0";"40";"IMG-20260320-WA0906.jpg";"";"0";"";"SUMBAWA"
"14787";"SKECHERS MAX";"";"Hombre";"";"105000";"0";"40";"IMG-20260320-WA0907.jpg";"";"0";"";"SUMBAWA"
"14788";"PUMA PALERMO";"";"Mujer";"";"90000";"0";"36";"IMG-20260318-WA0697.jpg";"";"0";"";"SUMBAWA"
"14789";"NIKE TN";"";"Hombre";"";"90000";"0";"40";"IMG-20260215-WA0173.jpg";"";"0";"";"SUMBAWA"
"14790";"NIKE ZOOMX";"";"Hombre";"";"95000";"0";"40";"IMG-20260215-WA0178.jpg";"";"0";"";"SUMBAWA"
"14791";"ADIDAS BOUNCE";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0184.jpg";"";"0";"";"SUMBAWA"
"14792";"ADIDAS STRUTTER";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0199.jpg";"";"0";"";"SUMBAWA"
"14793";"ADIDAD ADISTAR";"";"Hombre";"";"110000";"0";"40";"IMG-20260214-WA0202.jpg";"";"0";"";"SUMBAWA"
"14794";"NIKE ZOOMX";"";"Hombre";"";"105000";"0";"40";"IMG-20260318-WA0718.jpg";"";"0";"";"SUMBAWA"
"14795";"NIKE ZOOMX";"";"Hombre";"";"105000";"0";"40";"IMG-20260318-WA0717.jpg";"";"0";"";"SUMBAWA"
"14796";"ADIDAS TERREX";"";"Hombre";"";"110000";"0";"40";"IMG-20260317-WA0011.jpg";"";"0";"";"SUMBAWA"
"14797";"HUGO BOSS";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0171.jpg";"";"0";"";"SUMBAWA"
"14798";"NIKE TRAIL";"";"Hombre";"";"100000";"0";"40";"IMG-20260215-WA0151.jpg";"";"0";"";"SUMBAWA"
"14799";"NIKE INIATOR";"";"Hombre";"";"105000";"0";"40";"IMG-20260320-WA0908.jpg";"";"0";"";"SUMBAWA"
"14800";"NIKE V5";"";"Hombre";"";"95000";"0";"40";"IMG-20260317-WA0015.jpg";"";"0";"";"SUMBAWA"
"14801";"NEW BALANCE 2041";"";"Mujer";"";"105000";"0";"36";"IMG-20260317-WA0010.jpg";"";"0";"";"SUMBAWA"
"14802";"PUMA PALERMO";"";"Mujer";"";"95000";"0";"36";"IMG-20260317-WA0013.jpg";"";"0";"";"SUMBAWA"
"14803";"TN PLUS";"";"Hombre";"";"105000";"0";"40";"IMG-20260320-WA0909.jpg";"";"0";"";"SUMBAWA"
"14804";"TN PLUS";"";"Hombre";"";"105000";"0";"40";"IMG-20260318-WA0699.jpg";"";"0";"";"SUMBAWA"
"14805";"NIKE AF1";"";"Hombre";"";"95000";"0";"40";"IMG-20260318-WA0696.jpg";"";"0";"";"SUMBAWA"
"14806";"NIKE SB";"";"Hombre";"";"95000";"0";"40";"IMG-20260320-WA0910.jpg";"";"0";"";"SUMBAWA"
"14807";"NIKE TN";"";"";"";"80000";"0";"40-44";"IMG-20260217-WA0518.jpg";"";"0";"";"SUMBAWA"
"14808";"NEW BALANCE 574";"";"";"";"80000";"0";"574";"IMG-20260122-WA0219.jpg";"";"0";"";"SUMBAWA"
"14809";"VALENTINO";"";"";"";"80000";"0";"40-44";"IMG-20260201-WA0061.jpg";"";"0";"";"SUMBAWA"
"14810";"VALENTINO";"";"";"";"80000";"0";"40-44";"IMG-20260201-WA0059.jpg";"";"0";"";"SUMBAWA"
"14811";"VALENTINO";"";"";"";"80000";"0";"40-44";"IMG-20260119-WA0067.jpg";"";"0";"";"SUMBAWA"
"14812";"FILA ZAGATO";"";"";"";"70000";"0";"70";"IMG-20260222-WA0019.jpg";"";"0";"";"SUMBAWA"
"14813";"NIKE AIR MAX";"";"";"";"80000";"0";"80";"IMG-20260122-WA0212.jpg";"";"0";"";"SUMBAWA"
"14814";"ASICS GEL";"";"";"";"70000";"0";"36-39";"IMG-20260122-WA0213.jpg";"";"0";"";"SUMBAWA"
"14815";"NIKE P6000";"";"";"";"90000";"0";"6000,90,000,2885,36,37,39";"IMG-20260122-WA0214.jpg";"";"0";"";"SUMBAWA"
"14816";"NIKE VOMERO";"";"";"";"50000";"0";"40-44";"IMG-20260122-WA0215.jpg";"";"0";"";"SUMBAWA"
"14817";"ADIDAS EQUIPMENT";"";"";"1563";"0";"0";"40";"IMG-20260321-WA0045.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14818";"ADIDAS EQUIPMENT";"";"";"1562";"0";"0";"40";"IMG-20260321-WA0046.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14819";"AIRMAX FIRE";"";"";"1997";"0";"0";"36-44";"IMG-20260316-WA0689.jpg";"";"0";"";"SUMBAWA"
"14820";"PUMA CALIFORNIA";"";"";"1978";"0";"0";"40";"IMG-20260217-WA0800.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14821";"LACOSTE AUDYSSOR";"";"";"1957";"0";"0";"40";"IMG-20260310-WA0483.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14822";"PEGAZUS II";"";"";"1666";"0";"0";"40";"IMG-20260310-WA0484.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14823";"ADIDAS PLATAFORMA";"";"";"1983";"0";"0";"36";"IMG-20260310-WA0485.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14824";"NIKE 7 CMARAS";"";"";"1971";"0";"0";"36";"IMG-20260310-WA0486.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14825";"NIKE NOCTA";"";"";"1887";"0";"0";"36";"IMG-20260310-WA0488.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14826";"ADIDAS OZMILLEN";"";"";"1760";"0";"0";"36-39";"IMG-20260310-WA0489.jpg";"";"0";"";"SUMBAWA"
"14827";"LE COQ SPORTIF";"";"";"1959";"0";"0";"40-43";"IMG-20260211-WA0629.jpg";"";"0";"";"SUMBAWA"
"14828";"LE COQ SPORTIF";"";"";"1904";"0";"0";"36-39";"IMG-20260320-WA0006.jpg";"";"0";"";"SUMBAWA"
"14829";"ADIDAS SL-72 COW";"";"";"2053";"0";"0";"36-39";"IMG-20260310-WA0460.jpg";"";"0";"";"SUMBAWA"
"14830";"ADIDAS SL-72";"";"";"2054";"0";"0";"36-39";"IMG-20260317-WA0591.jpg";"";"0";"";"SUMBAWA"
"14831";"NIKE INITIATOR";"";"";"1632";"0";"0";"40-44";"IMG-20260301-WA0048.jpg";"";"0";"";"SUMBAWA"
"14832";"NIKE INITIATOR";"";"";"1633";"0";"0";"40-44";"IMG-20260317-WA0592.jpg";"";"0";"";"SUMBAWA"
"14833";"NIKE INITIATOR";"";"";"2957";"0";"0";"40-44";"IMG-20260317-WA0593.jpg";"";"0";"";"SUMBAWA"
"14834";"ON CLOUD ECLIPSE";"";"";"1966";"0";"0";"40-43";"IMG-20260320-WA0007.jpg";"";"0";"";"SUMBAWA"
"14835";"ON CLOUD NOVA";"";"";"2016";"0";"0";"40-43";"IMG-20260314-WA0057.jpg";"";"0";"";"SUMBAWA"
"14836";"ASICS CLAY";"";"";"1969";"0";"0";"40-44";"IMG-20260321-WA0047.jpg";"";"0";"";"SUMBAWA"
"14837";"ASICS GEL";"";"";"1414";"0";"0";"36-44";"IMG-20260216-WA0587.jpg";"";"0";"";"SUMBAWA"
"14838";"ASICS GEL";"";"";"2080";"0";"0";"36-39";"IMG-20260314-WA0058.jpg";"";"0";"";"SUMBAWA"
"14839";"ASICS GEL";"";"";"2888";"0";"0";"40-44";"IMG-20260216-WA0592.jpg";"";"0";"";"SUMBAWA"
"14840";"ASICS GEL";"";"";"6834";"0";"0";"36-44";"IMG-20260314-WA0059.jpg";"";"0";"";"SUMBAWA"
"14841";"ASICS GEL KAYANO";"";"";"1565";"0";"0";"36-39";"IMG-20260320-WA0008.jpg";"";"0";"";"SUMBAWA"
"14842";"NEW BALANCE 9060";"";"";"1937";"0";"0";"40-44";"IMG-20260320-WA0009.jpg";"";"0";"";"SUMBAWA"
"14843";"NEW BALANCE 740";"";"";"1896";"0";"0";"36-39";"IMG-20260215-WA0076.jpg";"";"0";"";"SUMBAWA"
"14844";"NEW BALANCE 740";"";"";"1897";"0";"0";"36-39";"IMG-20260316-WA0662.jpg";"";"0";"";"SUMBAWA"
"14845";"NEW BALANCE 1906R";"";"";"2919";"0";"0";"40-43";"IMG-20260316-WA0663.jpg";"";"0";"";"SUMBAWA"
"14846";"NEW BALANCE 1906R";"";"";"2920";"0";"0";"36-44";"IMG-20260226-WA0634.jpg";"";"0";"";"SUMBAWA"
"14847";"NEW BALANCE 1906R";"";"";"2922";"0";"0";"36-44";"IMG-20260226-WA0635.jpg";"";"0";"";"SUMBAWA"
"14848";"NEW BALANCE 530 PLATAFORMA";"";"";"829";"0";"0";"36-39";"IMG-20260316-WA0664.jpg";"";"0";"";"SUMBAWA"
"14849";"NEW BALANCE 1000";"";"";"2975";"0";"0";"40-44";"IMG-20260304-WA0771.jpg";"";"0";"";"SUMBAWA"
"14850";"NEW BALANCE 1000";"";"";"2977";"0";"0";"40-44";"IMG-20260320-WA0010.jpg";"";"0";"";"SUMBAWA"
"14851";"NEW BALANCE 1000";"";"";"2978";"0";"0";"36-43";"IMG-20260316-WA0666.jpg";"";"0";"";"SUMBAWA"
"14852";"NEW BALANCE FRESH FOAM";"";"";"1507";"0";"0";"40-44";"IMG-20260316-WA0668.jpg";"";"0";"";"SUMBAWA"
"14853";"NEW BALANCE FRESH FOAM";"";"";"1505";"0";"0";"40-44";"IMG-20260321-WA0048.jpg";"";"0";"";"SUMBAWA"
"14854";"TOMMY HILFIGER";"";"";"1934";"0";"0";"40-43";"IMG-20260211-WA0638.jpg";"";"0";"";"SUMBAWA"
"14855";"HUGO BOSS";"";"";"1948";"0";"0";"40-44";"IMG-20260215-WA0040.jpg";"";"0";"";"SUMBAWA"
"14856";"HUGO BOSS";"";"";"1947";"0";"0";"40-44";"IMG-20260317-WA0594.jpg";"";"0";"";"SUMBAWA"
"14857";"HUGO BOSS";"";"";"1580";"0";"0";"40-43";"IMG-20260308-WA0152.jpg";"";"0";"";"SUMBAWA"
"14858";"LOUIS VUITTON TRAINER";"";"";"1346";"0";"0";"36-44";"IMG-20260320-WA0018.jpg";"";"0";"";"SUMBAWA"
"14859";"NIKE ZOOM";"";"";"2043";"0";"0";"36-39";"IMG-20260316-WA0671.jpg";"";"0";"";"SUMBAWA"
"14860";"NIKE ZOOM";"";"";"2927";"0";"0";"40-44";"IMG-20260316-WA0672.jpg";"";"0";"";"SUMBAWA"
"14861";"NIKE ZOOM";"";"";"2928";"0";"0";"40-44";"IMG-20260226-WA0647.jpg";"";"0";"";"SUMBAWA"
"14862";"ZOOM HAPPY";"";"";"1576";"0";"0";"40-43";"IMG-20260317-WA0595.jpg";"";"0";"";"SUMBAWA"
"14863";"CALVIN KLEIN JEANS";"";"";"2012";"0";"0";"40-44";"IMG-20260314-WA0060.jpg";"";"0";"";"SUMBAWA"
"14864";"CALVIN KLEIN JEANS";"";"";"2013";"0";"0";"40-44";"IMG-20260216-WA0614.jpg";"";"0";"";"SUMBAWA"
"14865";"CALVIN KLEIN";"";"";"6881";"0";"0";"40-43";"IMG-20260316-WA0675.jpg";"";"0";"";"SUMBAWA"
"14866";"TIMBERLAND";"";"";"1938";"0";"0";"36-43";"IMG-20260320-WA0019.jpg";"";"0";"";"SUMBAWA"
"14867";"TIMBERLAND MOTION";"";"";"2952";"0";"0";"40-44";"IMG-20260317-WA0596.jpg";"";"0";"";"SUMBAWA"
"14868";"TIMBERLAND";"";"";"372";"0";"0";"40-43";"IMG-20260316-WA0677.jpg";"";"0";"";"SUMBAWA"
"14869";"TIMBERLAND";"";"";"2970";"0";"0";"37-40";"IMG-20260316-WA0678.jpg";"";"0";"";"SUMBAWA"
"14870";"NIKE P6000";"";"";"697";"0";"0";"36-39";"IMG-20260303-WA0757.jpg";"";"0";"";"SUMBAWA"
"14871";"NIKE P6000";"";"";"2961";"0";"0";"40-44";"IMG-20260303-WA0758.jpg";"";"0";"";"SUMBAWA"
"14872";"NIKE P6000";"";"";"6723";"0";"0";"40-43";"IMG-20260316-WA0681.jpg";"";"0";"";"SUMBAWA"
"14873";"NIKE P6000";"";"";"2962";"0";"0";"40-43";"IMG-20260321-WA0049.jpg";"";"0";"";"SUMBAWA"
"14874";"NIKE P6000";"";"";"1112";"0";"0";"40-44";"IMG-20260303-WA0761.jpg";"";"0";"";"SUMBAWA"
"14875";"NIKE P6000";"";"";"2964";"0";"0";"40-44";"IMG-20260303-WA0768.jpg";"";"0";"";"SUMBAWA"
"14876";"NIKE P6000";"";"";"2965";"0";"0";"40-44";"IMG-20260303-WA0769.jpg";"";"0";"";"SUMBAWA"
"14877";"NIKE P6000";"";"";"2966";"0";"0";"40-44";"IMG-20260316-WA0683.jpg";"";"0";"";"SUMBAWA"
"14878";"SKECHERS SKX";"";"";"1338";"0";"0";"40-43";"IMG-20260316-WA0684.jpg";"";"0";"";"SUMBAWA"
"14879";"SKECHERS SKX";"";"";"1856";"0";"0";"40-44";"IMG-20260217-WA0491.jpg";"";"0";"";"SUMBAWA"
"14880";"SKECHERS SKX";"";"";"1857";"0";"0";"36-39";"IMG-20260217-WA0492.jpg";"";"0";"";"SUMBAWA"
"14881";"SKECHERS GO";"";"";"1340";"0";"0";"36-39";"IMG-20260321-WA0050.jpg";"";"0";"";"SUMBAWA"
"14882";"SKECHERS GO";"";"";"1920";"0";"0";"40-43";"IMG-20260321-WA0051.jpg";"";"0";"";"SUMBAWA"
"14883";"ARMANI EXCHANGE";"";"";"1955";"0";"0";"40-44";"IMG-20260215-WA0050.jpg";"";"0";"";"SUMBAWA"
"14884";"ARMANI EXCHANGE";"";"";"541";"0";"0";"40-44";"IMG-20260130-WA0262.jpg";"";"0";"";"SUMBAWA"
"14885";"ARMANI EXCHANGE";"";"";"2026";"0";"0";"40-44";"IMG-20260321-WA0052.jpg";"";"0";"";"SUMBAWA"
"14886";"ARMANI EXCHANGE";"";"";"546";"0";"0";"40-44";"IMG-20260316-WA0685.jpg";"";"0";"";"SUMBAWA"
"14887";"ARMANI EXCHANGE";"";"";"543";"0";"0";"40-43";"IMG-20260320-WA0021.jpg";"";"0";"";"SUMBAWA"
"14888";"ARMANI EXCHANGE";"";"";"1921";"0";"0";"40-44";"IMG-20260310-WA0046.jpg";"";"0";"";"SUMBAWA"
"14889";"ARMANI EXCHANGE";"";"";"2051";"0";"0";"40-44";"IMG-20260215-WA0054.jpg";"";"0";"";"SUMBAWA"
"14890";"ARMANI EXCHANGE";"";"";"1922";"0";"0";"40-43";"IMG-20260215-WA0053.jpg";"";"0";"";"SUMBAWA"
"14891";"ARMANI EXCHANGE";"";"";"542";"0";"0";"40-44";"IMG-20260308-WA0155.jpg";"";"0";"";"SUMBAWA"
"14892";"AIRMAX PATTA";"";"";"2058";"0";"0";"40-44";"IMG-20260217-WA0495.jpg";"";"0";"";"SUMBAWA"
"14893";"AIRMAX PATTA";"";"";"2060";"0";"0";"40-43";"IMG-20260217-WA0497.jpg";"";"0";"";"SUMBAWA"
"14894";"DOLCE GABBANA SORRENTO";"";"";"6694";"0";"0";"36-42";"IMG-20260321-WA0053.jpg";"";"0";"";"SUMBAWA"
"14895";"POLO RALPH LAUREN";"";"";"2077";"0";"0";"40";"IMG-20260308-WA0169.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14896";"POLO RALPH LAUREN";"";"";"2076";"0";"0";"40";"IMG-20260321-WA0110.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14897";"POLO RALPH LAUREN";"";"";"2078";"0";"0";"40";"IMG-20260321-WA0111.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14898";"POLO RALPH LAUREN";"";"";"2079";"0";"0";"40";"IMG-20260321-WA0112.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14899";"ADIDAS CLOUDFOAM";"";"";"1927";"0";"0";"36";"IMG-20260321-WA0113.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14900";"NIKE TN";"";"";"1366";"0";"0";"40";"IMG-20260129-WA0106.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14901";"NIKE SACAI";"";"";"1917";"0";"0";"36";"IMG-20260321-WA0114.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14902";"NIKE AIR 270";"";"";"1910";"0";"0";"36";"IMG-20260321-WA0115.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14903";"NIKE INTERNACIONAL";"";"";"1912";"0";"0";"36";"IMG-20260321-WA0116.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14904";"NIKE NOCTA";"";"";"1887";"0";"0";"36";"IMG-20260310-WA0488.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14905";"ADIDAS SAMOA";"";"";"1891";"0";"0";"40";"IMG-20260215-WA0101.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14906";"NIKE 7 CMARAS";"";"";"1971";"0";"0";"36";"IMG-20260321-WA0117.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14907";"ADIDAS NUEVA";"";"";"858";"0";"0";"36";"IMG-20260321-WA0118.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14908";"ADIDAS NUEVA";"";"";"1979";"0";"0";"36";"IMG-20260222-WA0068.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14909";"NIKE VOMERO";"";"";"1989";"0";"0";"36";"IMG-20260321-WA0119.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14910";"NIKE VOMERO";"";"";"1990";"0";"0";"36";"IMG-20260321-WA0120.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14911";"LOUIS VUITTON SKATE";"";"";"1345";"0";"0";"40";"IMG-20260219-WA0129.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14912";"LOUIS VUITTON PARS";"";"";"510";"0";"0";"40";"IMG-20260220-WA0797.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14913";"LOUIS VUITTON SKATE";"";"";"701";"0";"0";"36";"IMG-20260321-WA0121.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14914";"LOUIS VUITTON SKATE";"";"";"2140";"0";"0";"41";"IMG-20260222-WA0058.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14915";"LOUIS VUITTON SKATE";"";"";"2142";"0";"0";"44";"IMG-20260321-WA0122.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"14916";"PUMA SUEDE XL";"";"Mujer";"";"90000";"0";"36";"IMG-20260321-WA0138.jpg";"";"0";"";"Cali Pedidos"
"14917";"Nike vomero plus";"";"Hombre";"";"90000";"0";"40";"IMG-20260219-WA0051.jpg";"";"0";"";"SUMBAWA"
"14918";"Nike vomero plus";"";"Mujer";"5966";"90000";"0";"36-39";"IMG-20260217-WA0032.jpg";"";"0";"";"SUMBAWA"
"14919";"Nike vomero plus";"";"Mujer";"5962";"90000";"0";"36-39";"IMG-20260219-WA0051.jpg";"";"0";"";"SUMBAWA"
"14920";"New balance 1000";"";"Hombre";"5927";"75000";"0";"41,43";"IMG-20260219-WA0023.jpg";"";"0";"";"SUMBAWA"
"14921";"Nike vomero plus";"";"Mujer";"5961";"90000";"0";"36-39";"IMG-20260130-WA0122.jpg";"";"0";"";"SUMBAWA"
"14922";"EA7 emporio armani";"";"Hombre";"5953";"90000";"0";"40-44";"IMG-20260217-WA0050.jpg";"";"0";"";"SUMBAWA"
"14923";"Skechers go run slip-ins";"";"Hombre";"5939";"90000";"0";"40,41,42,44";"IMG-20260219-WA0042.jpg";"";"0";"";"SUMBAWA"
"14924";"Puma nitro 2";"";"Hombre";"5933";"90000";"0";"40,41";"IMG-20260219-WA0038.jpg";"";"0";"";"SUMBAWA"
"14925";"Puma 180";"";"Mujer";"5934";"90000";"0";"36";"IMG-20260219-WA0039.jpg";"";"0";"";"SUMBAWA"
"14926";"Skechers go run elevate 2.0";"";"Mujer";"5935";"90000";"0";"36-39";"IMG-20260217-WA0040.jpg";"";"0";"";"SUMBAWA"
"14927";"Skechers go run elevate 2.0";"";"Hombre";"5936";"90000";"0";"40-44";"IMG-20260219-WA0040.jpg";"";"0";"";"SUMBAWA"
"14928";"Skechers go run elevate 2.0";"";"Hombre";"5937";"90000";"0";"40,41,42,44";"IMG-20260219-WA0041.jpg";"";"0";"";"SUMBAWA"
"14929";"Adidas sper star";"";"Hombre";"5972";"85000";"0";"41-44";"IMG-20260219-WA0054.jpg";"";"0";"";"SUMBAWA"
"14930";"Skechers go run elevate 2.0";"";"Hombre";"5938";"90000";"0";"40-44";"IMG-20260217-WA0043.jpg";"";"0";"";"SUMBAWA"
"14931";"Skechers x good year";"";"Mujer";"5946";"90000";"0";"36-39";"IMG-20260217-WA0044.jpg";"";"0";"";"SUMBAWA"
"14932";"Nike initiator";"";"Mujer";"5970";"90000";"0";"36-39";"IMG-20260219-WA0053.jpg";"";"0";"";"SUMBAWA"
"14933";"Skechers go run slip-ins";"";"Hombre";"5940";"90000";"0";"40-44";"IMG-20260217-WA0034.jpg";"";"0";"";"SUMBAWA"
"14934";"UNDER ARMOUR";"";"";"";"95000";"0";"95";"IMG-20260202-WA0079.jpg";"";"0";"";"SUMBAWA"
"14935";"NIKE AF1";"";"";"";"75000";"0";"36-42";"IMG-20260217-WA0514.jpg";"";"0";"";"SUMBAWA"
"14936";"NIKE JUNIPER TRAIL 2";"";"";"";"90000";"0";"40-44";"IMG-20260217-WA0516.jpg";"";"0";"";"SUMBAWA"
"14937";"NIKE TN";"";"";"";"80000";"0";"40-44";"IMG-20260217-WA0518.jpg";"";"0";"";"SUMBAWA"
"14938";"NEW BALANCE 574";"";"";"";"80000";"0";"574";"IMG-20260122-WA0219.jpg";"";"0";"";"SUMBAWA"
"14939";"ADIDAS BOUNCE";"";"";"";"80000";"0";"36,39";"IMG-20260124-WA0024.jpg";"";"0";"";"SUMBAWA"
